,From,To,Product_ID,Demand,trfQty
2308,Supplier,Jakarta-WH2,PROD1032,550,350
2309,Supplier,Bandung-WH3,PROD1032,225,225
2310,Supplier,Bandung-WH6,PROD1032,125,125
2311,Supplier,Jakarta-WH7,PROD1032,175,175
2312,Supplier,Surabaya-WH8,PROD1032,754,754
2313,Supplier,Bandung-WH9,PROD1032,432,432
2314,Supplier,Surabaya-WH10,PROD1032,672,672
2315,Supplier,Jakarta-WH14,PROD1032,675,274
2316,Supplier,Surabaya-WH15,PROD1032,675,675
2317,Supplier,Bandung-WH16,PROD1032,720,720
2318,Supplier,Bali-WH17,PROD1032,648,648
2319,Surabaya-WH1,Bandung-WH9,PROD1070,414,188
2320,Surabaya-WH1,Bandung-WH16,PROD1070,216,36
2321,Surabaya-WH1,Surabaya-WH19,PROD1070,360,69
2322,Jakarta-WH2,Jakarta-WH14,PROD1070,754,31
2323,Bandung-WH3,Bandung-WH6,PROD1070,300,51
2324,Surabaya-WH4,Bandung-WH6,PROD1070,300,52
2325,Surabaya-WH4,Surabaya-WH19,PROD1070,360,58
2326,Jakarta-WH7,Jakarta-WH5,PROD1070,528,157
2327,Surabaya-WH8,Surabaya-WH10,PROD1070,475,45
2328,Surabaya-WH8,Jakarta-WH13,PROD1070,432,54
2329,Surabaya-WH8,Surabaya-WH15,PROD1070,360,133
2330,Surabaya-WH8,Surabaya-WH19,PROD1070,360,121
2331,Jakarta-WH12,Jakarta-WH5,PROD1070,528,322
2332,Jakarta-WH12,Jakarta-WH14,PROD1070,754,77
2333,Bali-WH17,Bandung-WH9,PROD1070,414,105
2334,Bali-WH17,Bali-WH11,PROD1070,504,311
2335,Bali-WH18,Bali-WH11,PROD1070,504,39
2336,Surabaya-WH20,Bandung-WH9,PROD1070,414,15
2337,Surabaya-WH20,Jakarta-WH14,PROD1070,754,407
2338,Supplier,Jakarta-WH2,PROD1070,520,520
2339,Supplier,Bandung-WH3,PROD1070,400,298
2340,Supplier,Jakarta-WH7,PROD1070,384,384
2341,Supplier,Surabaya-WH8,PROD1070,598,598
2342,Supplier,Jakarta-WH12,PROD1070,312,312
2343,Supplier,Bali-WH17,PROD1070,504,504
2344,Supplier,Surabaya-WH20,PROD1070,132,132
2345,Jakarta-WH2,Jakarta-WH12,PROD1078,456,36
2346,Jakarta-WH5,Jakarta-WH12,PROD1078,456,89
2347,Jakarta-WH5,Jakarta-WH13,PROD1078,504,12
2348,Surabaya-WH8,Surabaya-WH4,PROD1078,336,43
2349,Surabaya-WH8,Jakarta-WH7,PROD1078,432,128
2350,Bandung-WH9,Bandung-WH16,PROD1078,552,160
2351,Jakarta-WH14,Jakarta-WH7,PROD1078,432,225
2352,Jakarta-WH14,Jakarta-WH12,PROD1078,456,160
2353,Surabaya-WH15,Surabaya-WH10,PROD1078,450,379
2354,Bali-WH17,Bandung-WH6,PROD1078,425,209
2355,Bali-WH18,Bandung-WH3,PROD1078,576,181
2356,Bali-WH18,Bandung-WH6,PROD1078,425,80
2357,Bali-WH18,Bali-WH11,PROD1078,75,60
2358,Bali-WH18,Bandung-WH16,PROD1078,552,25
2359,Surabaya-WH19,Surabaya-WH1,PROD1078,600,138
2360,Surabaya-WH19,Surabaya-WH4,PROD1078,336,181
2361,Surabaya-WH19,Bandung-WH6,PROD1078,425,128
2362,Surabaya-WH19,Surabaya-WH10,PROD1078,450,34
2363,Surabaya-WH20,Surabaya-WH10,PROD1078,450,25
2364,Supplier,Bandung-WH3,PROD1078,576,157
2365,Supplier,Surabaya-WH8,PROD1078,300,300
2366,Supplier,Jakarta-WH14,PROD1078,351,351
2367,Supplier,Surabaya-WH15,PROD1078,216,216
2368,Supplier,Bali-WH17,PROD1078,240,240
2369,Supplier,Bali-WH18,PROD1078,300,300
2370,Supplier,Surabaya-WH19,PROD1078,120,120
2371,Jakarta-WH2,Bandung-WH9,PROD1103,696,39
2372,Bandung-WH3,Bandung-WH9,PROD1103,696,363
2373,Surabaya-WH4,Surabaya-WH1,PROD1103,504,143
2374,Bandung-WH6,Bandung-WH9,PROD1103,696,182
2375,Bandung-WH6,Bandung-WH16,PROD1103,720,279
2376,Jakarta-WH7,Jakarta-WH5,PROD1103,450,43
2377,Jakarta-WH7,Surabaya-WH10,PROD1103,450,30
2378,Jakarta-WH7,Jakarta-WH14,PROD1103,720,270
2379,Jakarta-WH7,Bandung-WH16,PROD1103,720,28
2380,Surabaya-WH8,Surabaya-WH10,PROD1103,450,3
2381,Surabaya-WH8,Surabaya-WH19,PROD1103,364,47
2382,Surabaya-WH8,Surabaya-WH20,PROD1103,250,77
2383,Bali-WH11,Surabaya-WH20,PROD1103,250,100
2384,Jakarta-WH12,Jakarta-WH13,PROD1103,408,105
2385,Jakarta-WH12,Bandung-WH16,PROD1103,720,25
2386,Surabaya-WH15,Surabaya-WH1,PROD1103,504,84
2387,Bali-WH17,Surabaya-WH1,PROD1103,504,153
2388,Bali-WH17,Surabaya-WH10,PROD1103,450,184
2389,Bali-WH18,Surabaya-WH10,PROD1103,450,40
2390,Supplier,Bandung-WH3,PROD1103,352,352
2391,Supplier,Surabaya-WH4,PROD1103,230,230
2392,Supplier,Bandung-WH6,PROD1103,253,253
2393,Supplier,Jakarta-WH7,PROD1103,75,75
2394,Supplier,Surabaya-WH8,PROD1103,375,375
2395,Supplier,Bandung-WH9,PROD1103,696,100
2396,Supplier,Bali-WH11,PROD1103,75,75
2397,Supplier,Surabaya-WH15,PROD1103,364,364
2398,Supplier,Bali-WH17,PROD1103,494,494
2399,Supplier,Bali-WH18,PROD1103,598,598
2400,Jakarta-WH2,Surabaya-WH20,PROD1012,576,180
2401,Surabaya-WH4,Surabaya-WH10,PROD1012,425,8
2402,Jakarta-WH5,Surabaya-WH1,PROD1012,475,116
2403,Jakarta-WH5,Surabaya-WH20,PROD1012,576,35
2404,Bandung-WH6,Bandung-WH3,PROD1012,550,141
2405,Bandung-WH6,Surabaya-WH15,PROD1012,200,57
2406,Jakarta-WH12,Surabaya-WH1,PROD1012,475,114
2407,Jakarta-WH12,Jakarta-WH7,PROD1012,550,127
2408,Jakarta-WH12,Surabaya-WH8,PROD1012,528,130
2409,Jakarta-WH12,Jakarta-WH14,PROD1012,550,102
2410,Jakarta-WH13,Surabaya-WH15,PROD1012,200,68
2411,Bandung-WH16,Bandung-WH3,PROD1012,550,138
2412,Bandung-WH16,Bandung-WH9,PROD1012,416,92
2413,Bali-WH17,Surabaya-WH10,PROD1012,425,285
2414,Bali-WH17,Surabaya-WH15,PROD1012,200,59
2415,Bali-WH17,Surabaya-WH20,PROD1012,576,101
2416,Bali-WH18,Bali-WH11,PROD1012,598,237
2417,Bali-WH18,Surabaya-WH20,PROD1012,576,31
2418,Surabaya-WH19,Surabaya-WH20,PROD1012,576,185
2419,Supplier,Jakarta-WH12,PROD1012,780,780
2420,Supplier,Jakarta-WH13,PROD1012,225,225
2421,Supplier,Bandung-WH16,PROD1012,575,575
2422,Supplier,Bali-WH17,PROD1012,425,414
2423,Supplier,Bali-WH18,PROD1012,350,350
2424,Surabaya-WH1,Surabaya-WH19,PROD1022,350,38
2425,Jakarta-WH2,Bandung-WH6,PROD1022,696,1
2426,Bandung-WH3,Bandung-WH16,PROD1022,728,35
2427,Jakarta-WH5,Jakarta-WH12,PROD1022,598,18
2428,Jakarta-WH7,Bandung-WH9,PROD1022,50,30
2429,Jakarta-WH7,Bandung-WH16,PROD1022,728,376
2430,Surabaya-WH8,Bandung-WH6,PROD1022,696,300
2431,Surabaya-WH8,Bali-WH11,PROD1022,200,39
2432,Surabaya-WH8,Bandung-WH16,PROD1022,728,15
2433,Surabaya-WH8,Surabaya-WH19,PROD1022,350,91
2434,Surabaya-WH10,Bandung-WH16,PROD1022,728,110
2435,Surabaya-WH10,Surabaya-WH20,PROD1022,364,37
2436,Jakarta-WH13,Bandung-WH6,PROD1022,696,88
2437,Jakarta-WH13,Jakarta-WH12,PROD1022,598,78
2438,Jakarta-WH14,Jakarta-WH12,PROD1022,598,421
2439,Surabaya-WH15,Surabaya-WH4,PROD1022,364,156
2440,Surabaya-WH15,Bali-WH17,PROD1022,216,188
2441,Surabaya-WH15,Surabaya-WH19,PROD1022,350,38
2442,Bali-WH18,Bali-WH11,PROD1022,200,31
2443,Supplier,Jakarta-WH7,PROD1022,700,700
2444,Supplier,Surabaya-WH8,PROD1022,700,681
2445,Supplier,Jakarta-WH13,PROD1022,182,182
2446,Supplier,Surabaya-WH15,PROD1022,50,50
2447,Jakarta-WH2,Bandung-WH6,PROD1034,650,12
2448,Jakarta-WH2,Jakarta-WH7,PROD1034,504,11
2449,Bandung-WH3,Bandung-WH6,PROD1034,650,3
2450,Surabaya-WH4,Surabaya-WH19,PROD1034,312,148
2451,Jakarta-WH5,Jakarta-WH7,PROD1034,504,23
2452,Jakarta-WH5,Jakarta-WH14,PROD1034,550,308
2453,Surabaya-WH10,Surabaya-WH1,PROD1034,384,225
2454,Surabaya-WH10,Surabaya-WH8,PROD1034,456,172
2455,Surabaya-WH10,Surabaya-WH19,PROD1034,312,19
2456,Bali-WH11,Bandung-WH9,PROD1034,250,117
2457,Bali-WH11,Surabaya-WH20,PROD1034,624,196
2458,Jakarta-WH12,Bandung-WH6,PROD1034,650,83
2459,Jakarta-WH12,Jakarta-WH13,PROD1034,552,86
2460,Surabaya-WH15,Surabaya-WH8,PROD1034,456,105
2461,Surabaya-WH15,Surabaya-WH20,PROD1034,624,315
2462,Bandung-WH16,Bandung-WH6,PROD1034,650,39
2463,Bali-WH17,Surabaya-WH19,PROD1034,312,74
2464,Bali-WH18,Bandung-WH6,PROD1034,650,194
2465,Bali-WH18,Surabaya-WH8,PROD1034,456,146
2466,Supplier,Surabaya-WH4,PROD1034,312,312
2467,Supplier,Surabaya-WH10,PROD1034,25,25
2468,Supplier,Surabaya-WH15,PROD1034,250,250
2469,Supplier,Bali-WH17,PROD1034,351,216
2470,Supplier,Bali-WH18,PROD1034,368,368
2471,Bandung-WH3,Surabaya-WH1,PROD1133,138,50
2472,Bandung-WH3,Bandung-WH9,PROD1133,250,18
2473,Bandung-WH3,Jakarta-WH13,PROD1133,504,46
2474,Jakarta-WH5,Jakarta-WH7,PROD1133,667,187
2475,Bandung-WH6,Jakarta-WH2,PROD1133,552,35
2476,Surabaya-WH10,Surabaya-WH4,PROD1133,550,31
2477,Bali-WH11,Surabaya-WH8,PROD1133,475,259
2478,Bali-WH11,Bali-WH18,PROD1133,437,64
2479,Jakarta-WH12,Jakarta-WH7,PROD1133,667,173
2480,Jakarta-WH14,Jakarta-WH7,PROD1133,667,77
2481,Jakarta-WH14,Jakarta-WH13,PROD1133,504,222
2482,Surabaya-WH15,Surabaya-WH1,PROD1133,138,24
2483,Surabaya-WH15,Surabaya-WH4,PROD1133,550,295
2484,Surabaya-WH15,Surabaya-WH20,PROD1133,270,153
2485,Bandung-WH16,Jakarta-WH2,PROD1133,552,175
2486,Bandung-WH16,Jakarta-WH7,PROD1133,667,79
2487,Bali-WH17,Surabaya-WH1,PROD1133,138,52
2488,Bali-WH17,Surabaya-WH8,PROD1133,475,41
2489,Surabaya-WH19,Surabaya-WH20,PROD1133,270,43
2490,Supplier,Surabaya-WH4,PROD1133,550,20
2491,Supplier,Jakarta-WH5,PROD1133,27,27
2492,Supplier,Bandung-WH6,PROD1133,720,720
2493,Supplier,Surabaya-WH15,PROD1133,696,696
2494,Supplier,Bandung-WH16,PROD1133,575,575
2495,Supplier,Bali-WH17,PROD1133,460,460
2496,Surabaya-WH1,Bandung-WH6,PROD1123,468,67
2497,Surabaya-WH1,Surabaya-WH10,PROD1123,546,173
2498,Bandung-WH3,Bandung-WH16,PROD1123,312,84
2499,Surabaya-WH4,Bandung-WH9,PROD1123,667,127
2500,Surabaya-WH4,Bandung-WH16,PROD1123,312,66
2501,Jakarta-WH5,Jakarta-WH13,PROD1123,192,11
2502,Jakarta-WH5,Bandung-WH16,PROD1123,312,1
2503,Jakarta-WH7,Jakarta-WH13,PROD1123,192,119
2504,Surabaya-WH8,Bandung-WH6,PROD1123,468,118
2505,Surabaya-WH8,Surabaya-WH19,PROD1123,336,268
2506,Jakarta-WH12,Bandung-WH9,PROD1123,667,366
2507,Jakarta-WH14,Bandung-WH16,PROD1123,312,67
2508,Surabaya-WH15,Bandung-WH6,PROD1123,468,79
2509,Bali-WH18,Bandung-WH6,PROD1123,468,116
2510,Bali-WH18,Bali-WH11,PROD1123,78,13
2511,Bali-WH18,Bali-WH17,PROD1123,576,371
2512,Surabaya-WH20,Bandung-WH6,PROD1123,468,51
2513,Surabaya-WH20,Bandung-WH16,PROD1123,312,15
2514,Supplier,Jakarta-WH2,PROD1123,644,414
2515,Supplier,Bandung-WH3,PROD1123,156,156
2516,Supplier,Surabaya-WH8,PROD1123,288,288
2517,Supplier,Jakarta-WH12,PROD1123,325,325
2518,Supplier,Jakarta-WH14,PROD1123,360,316
2519,Supplier,Surabaya-WH15,PROD1123,576,576
2520,Supplier,Bali-WH18,PROD1123,210,210
2521,Surabaya-WH1,Jakarta-WH5,PROD1144,650,81
2522,Surabaya-WH1,Bandung-WH6,PROD1144,598,161
2523,Surabaya-WH1,Bali-WH17,PROD1144,325,217
2524,Jakarta-WH2,Jakarta-WH7,PROD1144,408,15
2525,Jakarta-WH2,Jakarta-WH13,PROD1144,720,107
2526,Bandung-WH3,Bandung-WH9,PROD1144,504,122
2527,Bandung-WH3,Bandung-WH16,PROD1144,648,203
2528,Surabaya-WH4,Bandung-WH16,PROD1144,648,217
2529,Surabaya-WH10,Surabaya-WH8,PROD1144,625,207
2530,Jakarta-WH12,Jakarta-WH5,PROD1144,650,130
2531,Jakarta-WH14,Jakarta-WH7,PROD1144,408,125
2532,Bali-WH18,Bali-WH11,PROD1144,494,16
2533,Bali-WH18,Bali-WH17,PROD1144,325,14
2534,Surabaya-WH19,Bali-WH11,PROD1144,494,75
2535,Surabaya-WH19,Jakarta-WH13,PROD1144,720,228
2536,Surabaya-WH19,Surabaya-WH15,PROD1144,391,50
2537,Surabaya-WH19,Bandung-WH16,PROD1144,648,121
2538,Surabaya-WH20,Surabaya-WH8,PROD1144,625,121
2539,Surabaya-WH20,Bandung-WH9,PROD1144,504,157
2540,Supplier,Surabaya-WH1,PROD1144,96,96
2541,Supplier,Jakarta-WH2,PROD1144,494,494
2542,Supplier,Bandung-WH3,PROD1144,672,672
2543,Supplier,Surabaya-WH10,PROD1144,625,625
2544,Supplier,Jakarta-WH12,PROD1144,702,373
2545,Supplier,Jakarta-WH14,PROD1144,432,432
2546,Supplier,Surabaya-WH19,PROD1144,500,500
2547,Supplier,Surabaya-WH20,PROD1144,437,437
2548,Surabaya-WH1,Surabaya-WH10,PROD1033,525,112
2549,Surabaya-WH1,Bali-WH11,PROD1033,598,30
2550,Surabaya-WH1,Bali-WH17,PROD1033,416,150
2551,Surabaya-WH1,Surabaya-WH19,PROD1033,696,198
2552,Jakarta-WH5,Bandung-WH9,PROD1033,520,58
2553,Surabaya-WH8,Surabaya-WH19,PROD1033,696,9
2554,Jakarta-WH12,Bandung-WH6,PROD1033,720,32
2555,Jakarta-WH12,Jakarta-WH7,PROD1033,600,215
2556,Jakarta-WH13,Jakarta-WH2,PROD1033,175,76
2557,Jakarta-WH13,Bandung-WH9,PROD1033,520,46
2558,Jakarta-WH14,Bandung-WH3,PROD1033,96,31
2559,Jakarta-WH14,Jakarta-WH7,PROD1033,600,142
2560,Jakarta-WH14,Bandung-WH9,PROD1033,520,98
2561,Surabaya-WH15,Surabaya-WH19,PROD1033,696,66
2562,Bandung-WH16,Bandung-WH9,PROD1033,520,235
2563,Bali-WH18,Bali-WH11,PROD1033,598,250
2564,Surabaya-WH20,Surabaya-WH4,PROD1033,391,119
2565,Surabaya-WH20,Bali-WH17,PROD1033,416,80
2566,Supplier,Surabaya-WH1,PROD1033,150,150
2567,Supplier,Bandung-WH6,PROD1033,720,229
2568,Supplier,Jakarta-WH14,PROD1033,92,92
2569,Supplier,Bandung-WH16,PROD1033,200,200
2570,Supplier,Bali-WH18,PROD1033,456,311
2571,Bandung-WH3,Jakarta-WH5,PROD1040,675,378
2572,Bandung-WH6,Bali-WH11,PROD1040,696,368
2573,Bandung-WH6,Bali-WH18,PROD1040,676,92
2574,Jakarta-WH7,Jakarta-WH5,PROD1040,675,44
2575,Surabaya-WH8,Surabaya-WH4,PROD1040,520,420
2576,Bandung-WH9,Jakarta-WH5,PROD1040,675,3
2577,Bandung-WH9,Bali-WH11,PROD1040,696,103
2578,Jakarta-WH13,Jakarta-WH2,PROD1040,418,59
2579,Jakarta-WH13,Jakarta-WH5,PROD1040,675,57
2580,Jakarta-WH13,Jakarta-WH12,PROD1040,625,343
2581,Jakarta-WH14,Jakarta-WH5,PROD1040,675,129
2582,Surabaya-WH15,Surabaya-WH1,PROD1040,360,162
2583,Surabaya-WH15,Surabaya-WH4,PROD1040,520,65
2584,Surabaya-WH15,Surabaya-WH10,PROD1040,375,63
2585,Surabaya-WH15,Bali-WH17,PROD1040,600,199
2586,Bandung-WH16,Bali-WH18,PROD1040,676,246
2587,Surabaya-WH19,Surabaya-WH10,PROD1040,375,38
2588,Surabaya-WH19,Bali-WH11,PROD1040,696,67
2589,Surabaya-WH20,Bali-WH11,PROD1040,696,112
2590,Supplier,Bandung-WH3,PROD1040,456,456
2591,Supplier,Bandung-WH6,PROD1040,192,192
2592,Supplier,Surabaya-WH10,PROD1040,375,174
2593,Supplier,Jakarta-WH13,PROD1040,528,528
2594,Supplier,Jakarta-WH14,PROD1040,676,676
2595,Supplier,Surabaya-WH15,PROD1040,182,182
2596,Supplier,Bandung-WH16,PROD1040,130,130
2597,Supplier,Surabaya-WH20,PROD1040,23,23
2598,Surabaya-WH1,Bandung-WH3,PROD1109,408,109
2599,Surabaya-WH1,Surabaya-WH10,PROD1109,480,30
2600,Surabaya-WH1,Surabaya-WH15,PROD1109,450,22
2601,Jakarta-WH2,Jakarta-WH7,PROD1109,504,22
2602,Jakarta-WH2,Bandung-WH9,PROD1109,48,42
2603,Jakarta-WH2,Jakarta-WH14,PROD1109,750,46
2604,Surabaya-WH4,Surabaya-WH8,PROD1109,598,170
2605,Surabaya-WH4,Surabaya-WH10,PROD1109,480,51
2606,Jakarta-WH5,Bandung-WH6,PROD1109,375,56
2607,Jakarta-WH5,Bandung-WH16,PROD1109,540,409
2608,Bali-WH11,Bali-WH17,PROD1109,450,32
2609,Bali-WH11,Bali-WH18,PROD1109,494,151
2610,Jakarta-WH12,Jakarta-WH14,PROD1109,750,319
2611,Jakarta-WH12,Bandung-WH16,PROD1109,540,16
2612,Jakarta-WH13,Bandung-WH3,PROD1109,408,238
2613,Jakarta-WH13,Bandung-WH6,PROD1109,375,12
2614,Surabaya-WH19,Surabaya-WH10,PROD1109,480,73
2615,Surabaya-WH19,Bali-WH18,PROD1109,494,46
2616,Surabaya-WH19,Surabaya-WH20,PROD1109,546,322
2617,Supplier,Surabaya-WH1,PROD1109,756,756
2618,Supplier,Jakarta-WH5,PROD1109,475,475
2619,Supplier,Jakarta-WH7,PROD1109,504,200
2620,Supplier,Bali-WH11,PROD1109,700,700
2621,Supplier,Jakarta-WH12,PROD1109,325,325
2622,Supplier,Surabaya-WH19,PROD1109,600,600
2623,Bandung-WH3,Surabaya-WH10,PROD1130,500,6
2624,Bandung-WH3,Bali-WH11,PROD1130,437,23
2625,Bandung-WH3,Bali-WH17,PROD1130,600,147
2626,Bandung-WH3,Bali-WH18,PROD1130,450,173
2627,Bandung-WH3,Surabaya-WH19,PROD1130,120,60
2628,Jakarta-WH7,Surabaya-WH8,PROD1130,450,88
2629,Jakarta-WH7,Surabaya-WH10,PROD1130,500,65
2630,Jakarta-WH12,Surabaya-WH1,PROD1130,425,32
2631,Jakarta-WH12,Jakarta-WH5,PROD1130,216,205
2632,Jakarta-WH12,Surabaya-WH10,PROD1130,500,40
2633,Jakarta-WH13,Surabaya-WH4,PROD1130,360,128
2634,Jakarta-WH14,Surabaya-WH1,PROD1130,425,210
2635,Jakarta-WH14,Jakarta-WH2,PROD1130,600,281
2636,Bandung-WH16,Bandung-WH6,PROD1130,650,103
2637,Bandung-WH16,Bandung-WH9,PROD1130,182,40
2638,Bandung-WH16,Bali-WH17,PROD1130,600,10
2639,Surabaya-WH20,Surabaya-WH4,PROD1130,360,198
2640,Surabaya-WH20,Surabaya-WH8,PROD1130,450,112
2641,Surabaya-WH20,Surabaya-WH15,PROD1130,144,71
2642,Supplier,Bandung-WH3,PROD1130,120,120
2643,Supplier,Bandung-WH6,PROD1130,650,394
2644,Supplier,Jakarta-WH7,PROD1130,125,125
2645,Supplier,Jakarta-WH13,PROD1130,400,400
2646,Supplier,Jakarta-WH14,PROD1130,650,650
2647,Supplier,Bandung-WH16,PROD1130,96,96
2648,Surabaya-WH1,Surabaya-WH15,PROD1000,432,52
2649,Surabaya-WH1,Surabaya-WH20,PROD1000,676,183
2650,Jakarta-WH2,Surabaya-WH4,PROD1000,299,24
2651,Jakarta-WH2,Jakarta-WH12,PROD1000,696,61
2652,Jakarta-WH2,Bandung-WH16,PROD1000,648,23
2653,Jakarta-WH2,Surabaya-WH20,PROD1000,676,372
2654,Bandung-WH3,Bandung-WH16,PROD1000,648,232
2655,Jakarta-WH5,Bandung-WH16,PROD1000,648,90
2656,Bandung-WH6,Bandung-WH9,PROD1000,624,59
2657,Bandung-WH6,Bali-WH11,PROD1000,675,12
2658,Jakarta-WH7,Jakarta-WH12,PROD1000,696,136
2659,Surabaya-WH8,Surabaya-WH4,PROD1000,299,152
2660,Surabaya-WH10,Surabaya-WH15,PROD1000,432,30
2661,Jakarta-WH13,Bandung-WH9,PROD1000,624,56
2662,Jakarta-WH13,Bandung-WH16,PROD1000,648,117
2663,Jakarta-WH14,Bandung-WH9,PROD1000,624,463
2664,Bali-WH17,Bali-WH11,PROD1000,675,166
2665,Bali-WH18,Bali-WH11,PROD1000,675,443
2666,Surabaya-WH19,Surabaya-WH15,PROD1000,432,268
2667,Supplier,Surabaya-WH1,PROD1000,650,650
2668,Supplier,Jakarta-WH2,PROD1000,456,456
2669,Supplier,Jakarta-WH7,PROD1000,322,322
2670,Supplier,Surabaya-WH8,PROD1000,182,168
2671,Supplier,Surabaya-WH10,PROD1000,288,288
2672,Supplier,Jakarta-WH14,PROD1000,500,500
2673,Supplier,Bali-WH18,PROD1000,375,375
2674,Supplier,Surabaya-WH19,PROD1000,168,168
2675,Surabaya-WH1,Bandung-WH6,PROD1002,672,133
2676,Surabaya-WH1,Jakarta-WH12,PROD1002,384,82
2677,Bandung-WH3,Bandung-WH6,PROD1002,672,157
2678,Bandung-WH3,Bandung-WH9,PROD1002,162,143
2679,Surabaya-WH4,Jakarta-WH5,PROD1002,253,59
2680,Surabaya-WH4,Bandung-WH6,PROD1002,672,119
2681,Surabaya-WH4,Bali-WH18,PROD1002,286,167
2682,Jakarta-WH7,Jakarta-WH5,PROD1002,253,111
2683,Surabaya-WH8,Jakarta-WH5,PROD1002,253,17
2684,Surabaya-WH10,Bandung-WH6,PROD1002,672,46
2685,Bali-WH11,Bali-WH17,PROD1002,462,10
2686,Bali-WH11,Bali-WH18,PROD1002,286,84
2687,Jakarta-WH13,Jakarta-WH2,PROD1002,300,186
2688,Surabaya-WH15,Bandung-WH6,PROD1002,672,138
2689,Surabaya-WH15,Bandung-WH16,PROD1002,575,272
2690,Surabaya-WH19,Jakarta-WH2,PROD1002,300,12
2691,Surabaya-WH19,Bandung-WH16,PROD1002,575,54
2692,Surabaya-WH20,Jakarta-WH14,PROD1002,325,141
2693,Surabaya-WH20,Bandung-WH16,PROD1002,575,111
2694,Supplier,Bandung-WH3,PROD1002,504,504
2695,Supplier,Surabaya-WH4,PROD1002,700,700
2696,Supplier,Jakarta-WH7,PROD1002,384,384
2697,Supplier,Surabaya-WH10,PROD1002,368,368
2698,Supplier,Jakarta-WH13,PROD1002,442,430
2699,Supplier,Surabaya-WH15,PROD1002,275,275
2700,Supplier,Surabaya-WH20,PROD1002,200,200
2701,Bandung-WH3,Surabaya-WH1,PROD1066,325,24
2702,Bandung-WH3,Jakarta-WH2,PROD1066,275,38
2703,Bandung-WH3,Jakarta-WH7,PROD1066,506,14
2704,Bandung-WH3,Bali-WH18,PROD1066,456,176
2705,Bandung-WH6,Jakarta-WH2,PROD1066,275,188
2706,Bandung-WH6,Bandung-WH9,PROD1066,416,43
2707,Bandung-WH6,Bali-WH17,PROD1066,525,3
2708,Bandung-WH6,Surabaya-WH20,PROD1066,500,181
2709,Surabaya-WH8,Surabaya-WH15,PROD1066,750,296
2710,Surabaya-WH10,Surabaya-WH1,PROD1066,325,102
2711,Surabaya-WH10,Surabaya-WH4,PROD1066,667,268
2712,Surabaya-WH10,Surabaya-WH15,PROD1066,750,101
2713,Bali-WH11,Bali-WH17,PROD1066,525,171
2714,Jakarta-WH13,Jakarta-WH2,PROD1066,275,24
2715,Jakarta-WH13,Jakarta-WH5,PROD1066,475,2
2716,Jakarta-WH13,Jakarta-WH12,PROD1066,130,118
2717,Jakarta-WH14,Jakarta-WH5,PROD1066,475,7
2718,Bandung-WH16,Bali-WH17,PROD1066,525,260
2719,Surabaya-WH19,Surabaya-WH4,PROD1066,667,11
2720,Supplier,Bandung-WH6,PROD1066,400,400
2721,Supplier,Surabaya-WH8,PROD1066,432,432
2722,Supplier,Surabaya-WH10,PROD1066,575,575
2723,Supplier,Bali-WH11,PROD1066,598,277
2724,Supplier,Bandung-WH16,PROD1066,125,125
2725,Surabaya-WH1,Surabaya-WH19,PROD1067,528,86
2726,Bandung-WH3,Bandung-WH6,PROD1067,250,201
2727,Bandung-WH3,Bandung-WH9,PROD1067,312,112
2728,Bandung-WH3,Bandung-WH16,PROD1067,350,18
2729,Bandung-WH3,Bali-WH17,PROD1067,675,54
2730,Jakarta-WH5,Jakarta-WH2,PROD1067,783,58
2731,Jakarta-WH5,Surabaya-WH15,PROD1067,225,94
2732,Jakarta-WH5,Surabaya-WH20,PROD1067,700,284
2733,Jakarta-WH7,Surabaya-WH8,PROD1067,725,218
2734,Jakarta-WH7,Surabaya-WH19,PROD1067,528,219
2735,Surabaya-WH10,Surabaya-WH19,PROD1067,528,101
2736,Bali-WH11,Bali-WH17,PROD1067,675,244
2737,Bali-WH11,Bali-WH18,PROD1067,450,23
2738,Jakarta-WH12,Surabaya-WH4,PROD1067,400,125
2739,Jakarta-WH12,Surabaya-WH20,PROD1067,700,31
2740,Jakarta-WH13,Jakarta-WH2,PROD1067,783,446
2741,Jakarta-WH14,Surabaya-WH8,PROD1067,725,88
2742,Jakarta-WH14,Surabaya-WH15,PROD1067,225,110
2743,Supplier,Surabaya-WH1,PROD1067,460,386
2744,Supplier,Bandung-WH3,PROD1067,450,450
2745,Supplier,Jakarta-WH7,PROD1067,200,200
2746,Supplier,Jakarta-WH12,PROD1067,675,675
2747,Supplier,Jakarta-WH13,PROD1067,576,576
2748,Surabaya-WH1,Surabaya-WH10,PROD1091,624,20
2749,Jakarta-WH2,Jakarta-WH13,PROD1091,676,159
2750,Surabaya-WH4,Surabaya-WH10,PROD1091,624,67
2751,Surabaya-WH4,Bali-WH11,PROD1091,408,9
2752,Jakarta-WH5,Jakarta-WH13,PROD1091,676,29
2753,Jakarta-WH5,Jakarta-WH14,PROD1091,504,159
2754,Bandung-WH6,Bandung-WH3,PROD1091,528,192
2755,Bandung-WH6,Jakarta-WH12,PROD1091,546,157
2756,Bandung-WH6,Bandung-WH16,PROD1091,275,2
2757,Jakarta-WH7,Jakarta-WH14,PROD1091,504,296
2758,Surabaya-WH8,Surabaya-WH10,PROD1091,624,14
2759,Bandung-WH9,Bandung-WH3,PROD1091,528,326
2760,Surabaya-WH15,Surabaya-WH10,PROD1091,624,20
